X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:32.923,2026-02-04 13:57:33.224,301
2026-02-04 13:58:40.933,2026-02-04 13:58:41.233,300
2026-02-04 13:59:43.924,2026-02-04 13:59:44.223,299
2026-02-04 14:00:49.834,2026-02-04 14:00:50.123,289
2026-02-04 14:01:56.824,2026-02-04 14:01:57.123,299
2026-02-04 14:03:02.824,2026-02-04 14:03:03.124,300
2026-02-04 14:04:08.834,2026-02-04 14:04:09.123,289
2026-02-04 14:05:15.723,2026-02-04 14:05:16.024,301
2026-02-04 14:06:20.134,2026-02-04 14:06:20.424,290
2026-02-04 14:07:27.614,2026-02-04 14:07:27.913,299
2026-02-04 14:08:38.014,2026-02-04 14:08:38.314,300
2026-02-04 14:09:54.154,2026-02-04 14:09:54.453,299
2026-02-04 14:10:58.643,2026-02-04 14:10:58.934,291
2026-02-04 14:12:07.034,2026-02-04 14:12:07.324,290
2026-02-04 14:13:15.743,2026-02-04 14:13:16.043,300
2026-02-04 14:14:21.333,2026-02-04 14:14:21.634,301
2026-02-04 14:15:27.454,2026-02-04 14:15:27.754,300
2026-02-04 14:16:35.234,2026-02-04 14:16:35.533,299
2026-02-04 14:17:39.243,2026-02-04 14:17:39.544,301
2026-02-04 14:18:43.233,2026-02-04 14:18:43.524,291
2026-02-04 14:19:51.234,2026-02-04 14:19:51.523,289
2026-02-04 14:20:56.433,2026-02-04 14:20:56.724,291
2026-02-04 14:22:01.134,2026-02-04 14:22:01.433,299
2026-02-04 14:23:07.633,2026-02-04 14:23:07.933,300
2026-02-04 14:24:12.814,2026-02-04 14:24:13.114,300
2026-02-04 14:25:25.814,2026-02-04 14:25:26.104,290
2026-02-04 14:26:39.444,2026-02-04 14:26:39.753,309
2026-02-04 14:27:45.834,2026-02-04 14:27:46.134,300
2026-02-04 14:28:50.144,2026-02-04 14:28:50.443,299
2026-02-04 14:29:57.843,2026-02-04 14:29:58.144,301
2026-02-04 14:31:04.244,2026-02-04 14:31:04.544,300
2026-02-04 14:32:11.023,2026-02-04 14:32:11.324,301
2026-02-04 14:33:33.233,2026-02-04 14:33:33.534,301
2026-02-04 14:34:38.954,2026-02-04 14:34:39.243,289
2026-02-04 14:35:43.023,2026-02-04 14:35:43.323,300
2026-02-04 14:36:51.243,2026-02-04 14:36:51.535,292
2026-02-04 14:37:57.643,2026-02-04 14:37:57.934,291
2026-02-04 14:39:04.133,2026-02-04 14:39:04.424,291
2026-02-04 14:40:15.254,2026-02-04 14:40:15.544,290
2026-02-04 14:41:22.844,2026-02-04 14:41:23.143,299
2026-02-04 14:42:27.034,2026-02-04 14:42:27.334,300
2026-02-04 14:43:36.034,2026-02-04 14:43:36.323,289
2026-02-04 14:46:07.033,2026-02-04 14:46:07.333,300
2026-02-04 14:47:19.643,2026-02-04 14:47:19.934,291
2026-02-04 14:48:33.843,2026-02-04 14:48:34.144,301
2026-02-04 14:49:39.153,2026-02-04 14:49:39.444,291
2026-02-04 14:50:47.234,2026-02-04 14:50:47.534,300
2026-02-04 14:51:55.844,2026-02-04 14:51:56.134,290
2026-02-04 14:53:04.734,2026-02-04 14:53:05.033,299
2026-02-04 14:54:19.224,2026-02-04 14:54:19.523,299
2026-02-04 14:55:28.533,2026-02-04 14:55:28.834,301
2026-02-04 14:56:35.454,2026-02-04 14:56:35.754,300
2026-01-16 22:16:20.731,2026-01-16 22:16:21.050,319
2026-01-16 22:17:34.260,2026-01-16 22:17:34.571,311
2026-01-16 22:18:49.750,2026-01-16 22:18:50.060,310
2026-01-16 22:20:04.451,2026-01-16 22:20:04.761,310
2026-01-16 22:21:23.951,2026-01-16 22:21:24.261,310
2026-01-16 22:22:38.141,2026-01-16 22:22:38.450,309
2026-01-16 22:23:54.251,2026-01-16 22:23:54.561,310
2026-01-16 22:25:11.851,2026-01-16 22:25:12.160,309
2026-01-16 22:26:27.170,2026-01-16 22:26:27.480,310
2026-01-16 22:27:45.951,2026-01-16 22:27:46.261,310
2026-01-16 22:29:01.021,2026-01-16 22:29:01.341,320
2026-01-16 22:30:27.840,2026-01-16 22:30:28.150,310
2026-01-16 22:31:47.051,2026-01-16 22:31:47.360,309
2026-01-16 22:33:04.731,2026-01-16 22:33:05.050,319
2026-01-16 22:34:25.740,2026-01-16 22:34:26.051,311
2026-01-16 22:35:43.360,2026-01-16 22:35:43.671,311
2026-01-16 22:37:01.550,2026-01-16 22:37:01.871,321
2026-01-16 22:38:21.331,2026-01-16 22:38:21.651,320
2026-01-16 22:39:39.740,2026-01-16 22:39:40.050,310
2026-01-16 22:40:52.641,2026-01-16 22:40:52.950,309
2026-01-16 22:42:14.361,2026-01-16 22:42:14.671,310
2026-01-16 22:43:31.461,2026-01-16 22:43:31.771,310
