X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:07.143,2026-02-04 13:57:08.843,1700
2026-02-04 13:57:42.063,2026-02-04 13:57:43.794,1730
2026-02-04 13:58:15.154,2026-02-04 13:58:16.884,1730
2026-02-04 13:58:46.344,2026-02-04 13:58:48.063,1718
2026-02-04 13:59:18.243,2026-02-04 13:59:19.954,1710
2026-02-04 13:59:52.863,2026-02-04 13:59:54.593,1730
2026-02-04 14:00:24.144,2026-02-04 14:00:25.833,1689
2026-02-04 14:00:56.954,2026-02-04 14:00:58.654,1700
2026-02-04 14:01:31.353,2026-02-04 14:01:33.093,1740
2026-02-04 14:02:02.743,2026-02-04 14:02:04.463,1720
2026-02-04 14:02:36.953,2026-02-04 14:02:38.694,1741
2026-02-04 14:03:10.954,2026-02-04 14:03:12.694,1740
2026-02-04 14:03:43.043,2026-02-04 14:03:44.754,1710
2026-02-04 14:04:16.353,2026-02-04 14:04:18.084,1730
2026-02-04 14:04:49.953,2026-02-04 14:04:51.684,1730
2026-02-04 14:05:21.543,2026-02-04 14:05:23.264,1721
2026-02-04 14:05:54.353,2026-02-04 14:05:56.074,1721
2026-02-04 14:06:28.664,2026-02-04 14:06:30.404,1740
2026-02-04 14:07:02.054,2026-02-04 14:07:03.773,1718
2026-02-04 14:07:37.564,2026-02-04 14:07:39.294,1730
2026-02-04 14:08:12.464,2026-02-04 14:08:14.194,1730
2026-02-04 14:08:47.864,2026-02-04 14:08:49.584,1720
2026-02-04 14:09:28.454,2026-02-04 14:09:30.134,1680
2026-02-04 14:09:55.743,2026-02-04 14:09:57.493,1750
2026-02-04 14:10:32.964,2026-02-04 14:10:34.654,1690
2026-02-04 14:11:08.774,2026-02-04 14:11:10.484,1710
2026-02-04 14:11:41.144,2026-02-04 14:11:42.883,1738
2026-02-04 14:12:17.263,2026-02-04 14:12:18.984,1721
2026-02-04 14:12:49.954,2026-02-04 14:12:51.683,1729
2026-02-04 14:13:21.044,2026-02-04 14:13:22.743,1698
2026-02-04 14:13:55.854,2026-02-04 14:13:57.584,1730
2026-02-04 14:14:29.263,2026-02-04 14:14:30.984,1721
2026-02-04 14:15:01.844,2026-02-04 14:15:03.563,1718
2026-02-04 14:15:36.564,2026-02-04 14:15:38.283,1718
2026-02-04 14:16:09.364,2026-02-04 14:16:11.074,1710
2026-02-04 14:16:39.744,2026-02-04 14:16:41.444,1700
2026-02-04 14:17:13.464,2026-02-04 14:17:15.194,1730
2026-02-04 14:17:46.653,2026-02-04 14:17:48.384,1730
2026-02-04 14:18:17.444,2026-02-04 14:18:19.143,1698
2026-02-04 14:18:51.863,2026-02-04 14:18:53.593,1730
2026-02-04 14:19:25.564,2026-02-04 14:19:27.283,1718
2026-02-04 14:19:57.244,2026-02-04 14:19:58.973,1729
2026-02-04 14:20:30.853,2026-02-04 14:20:32.583,1730
2026-02-04 14:21:03.853,2026-02-04 14:21:05.583,1730
2026-02-04 14:21:35.544,2026-02-04 14:21:37.263,1718
