X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:06.863,2026-02-04 13:57:07.114,251
2026-02-04 13:57:41.773,2026-02-04 13:57:42.033,260
2026-02-04 13:58:14.874,2026-02-04 13:58:15.133,259
2026-02-04 13:58:46.064,2026-02-04 13:58:46.323,259
2026-02-04 13:59:17.963,2026-02-04 13:59:18.214,251
2026-02-04 13:59:52.574,2026-02-04 13:59:52.833,259
2026-02-04 14:00:23.863,2026-02-04 14:00:24.114,251
2026-02-04 14:00:56.664,2026-02-04 14:00:56.923,259
2026-02-04 14:01:31.073,2026-02-04 14:01:31.334,261
2026-02-04 14:02:02.463,2026-02-04 14:02:02.714,251
2026-02-04 14:02:36.674,2026-02-04 14:02:36.933,259
2026-02-04 14:03:10.674,2026-02-04 14:03:10.924,250
2026-02-04 14:03:42.764,2026-02-04 14:03:43.013,249
2026-02-04 14:04:16.073,2026-02-04 14:04:16.334,261
2026-02-04 14:04:49.673,2026-02-04 14:04:49.924,251
2026-02-04 14:05:21.263,2026-02-04 14:05:21.514,251
2026-02-04 14:05:54.063,2026-02-04 14:05:54.323,260
2026-02-04 14:06:28.374,2026-02-04 14:06:28.634,260
2026-02-04 14:07:01.764,2026-02-04 14:07:02.033,269
2026-02-04 14:07:37.273,2026-02-04 14:07:37.533,260
2026-02-04 14:08:12.174,2026-02-04 14:08:12.434,260
2026-02-04 14:08:47.573,2026-02-04 14:08:47.833,260
2026-02-04 14:09:28.173,2026-02-04 14:09:28.424,251
2026-02-04 14:09:55.463,2026-02-04 14:09:55.713,250
2026-02-04 14:10:32.673,2026-02-04 14:10:32.934,261
2026-02-04 14:11:08.474,2026-02-04 14:11:08.734,260
2026-02-04 14:11:40.863,2026-02-04 14:11:41.113,250
2026-02-04 14:12:16.973,2026-02-04 14:12:17.234,261
2026-02-04 14:12:49.665,2026-02-04 14:12:49.924,259
2026-02-04 14:13:20.763,2026-02-04 14:13:21.023,260
2026-02-04 14:13:55.573,2026-02-04 14:13:55.833,260
2026-02-04 14:14:28.973,2026-02-04 14:14:29.233,260
2026-02-04 14:15:01.565,2026-02-04 14:15:01.825,260
2026-02-04 14:15:36.273,2026-02-04 14:15:36.534,261
2026-02-04 14:16:09.073,2026-02-04 14:16:09.334,261
2026-02-04 14:16:39.463,2026-02-04 14:16:39.713,250
2026-02-04 14:17:13.173,2026-02-04 14:17:13.434,261
2026-02-04 14:17:46.374,2026-02-04 14:17:46.634,260
2026-02-04 14:18:17.174,2026-02-04 14:18:17.414,240
2026-02-04 14:18:51.574,2026-02-04 14:18:51.833,259
2026-02-04 14:19:25.274,2026-02-04 14:19:25.534,260
2026-02-04 14:19:56.964,2026-02-04 14:19:57.214,250
2026-02-04 14:20:30.574,2026-02-04 14:20:30.834,260
2026-02-04 14:21:03.573,2026-02-04 14:21:03.834,261
2026-02-04 14:21:35.264,2026-02-04 14:21:35.513,249
2026-02-04 14:22:08.674,2026-02-04 14:22:08.933,259
2026-02-04 14:22:41.474,2026-02-04 14:22:41.733,259
2026-02-04 14:23:12.964,2026-02-04 14:23:13.214,250
2026-02-04 14:23:46.773,2026-02-04 14:23:47.033,260
2026-02-04 14:24:21.673,2026-02-04 14:24:21.933,260
2026-02-04 14:24:59.964,2026-02-04 14:25:00.213,249
2026-02-04 14:25:35.174,2026-02-04 14:25:35.443,269
2026-02-04 14:26:13.373,2026-02-04 14:26:13.623,250
2026-02-04 14:26:44.474,2026-02-04 14:26:44.724,250
2026-02-04 14:27:19.973,2026-02-04 14:27:20.243,270
2026-02-04 14:27:52.374,2026-02-04 14:27:52.633,259
2026-02-04 14:28:24.273,2026-02-04 14:28:24.524,251
2026-02-04 14:28:58.073,2026-02-04 14:28:58.333,260
2026-02-04 14:29:31.774,2026-02-04 14:29:32.033,259
2026-02-04 14:30:04.374,2026-02-04 14:30:04.634,260
2026-02-04 14:30:38.173,2026-02-04 14:30:38.434,261
2026-02-04 14:31:12.373,2026-02-04 14:31:12.634,261
2026-02-04 14:31:44.973,2026-02-04 14:31:45.224,251
2026-02-04 14:32:20.374,2026-02-04 14:32:20.643,269
2026-02-04 14:33:07.373,2026-02-04 14:33:07.624,251
2026-02-04 14:33:38.974,2026-02-04 14:33:39.223,249
2026-02-04 14:34:13.084,2026-02-04 14:34:13.334,250
2026-02-04 14:34:45.773,2026-02-04 14:34:46.024,251
2026-02-04 14:35:17.174,2026-02-04 14:35:17.433,259
2026-02-04 14:35:51.384,2026-02-04 14:35:51.643,259
