X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:01.904,2026-02-04 13:58:00.954,59050
2026-02-04 13:58:07.503,2026-02-04 13:59:05.143,57640
2026-02-04 13:59:11.703,2026-02-04 14:00:11.533,59830
2026-02-04 14:00:18.003,2026-02-04 14:01:15.733,57730
2026-02-04 14:01:22.303,2026-02-04 14:02:21.384,59081
2026-02-04 14:02:27.903,2026-02-04 14:03:29.883,61980
2026-02-04 14:03:36.403,2026-02-04 14:04:35.274,58871
2026-02-04 14:04:41.804,2026-02-04 14:05:40.364,58560
2026-02-04 14:05:46.903,2026-02-04 14:06:47.434,60531
2026-02-04 14:06:53.903,2026-02-04 14:07:56.354,62451
2026-02-04 14:08:02.904,2026-02-04 14:09:06.393,63489
2026-02-04 14:09:12.904,2026-02-04 14:10:14.814,61910
2026-02-04 14:10:21.404,2026-02-04 14:11:27.664,66260
2026-02-04 14:11:34.203,2026-02-04 14:12:36.064,61861
2026-02-04 14:12:42.604,2026-02-04 14:13:39.844,57240
2026-02-04 14:13:46.403,2026-02-04 14:14:48.044,61641
2026-02-04 14:14:54.605,2026-02-04 14:15:55.084,60479
2026-02-04 14:16:01.604,2026-02-04 14:16:58.683,57079
2026-02-04 14:17:05.203,2026-02-04 14:18:05.574,60371
2026-02-04 14:18:12.104,2026-02-04 14:19:10.563,58459
2026-02-04 14:19:17.003,2026-02-04 14:20:16.033,59030
2026-02-04 14:20:22.603,2026-02-04 14:21:22.633,60030
2026-02-04 14:21:29.203,2026-02-04 14:22:27.584,58381
2026-02-04 14:22:34.004,2026-02-04 14:23:32.204,58200
2026-02-04 14:23:38.604,2026-02-04 14:24:40.773,62169
2026-02-04 14:24:47.304,2026-02-04 14:25:54.243,66939
2026-02-04 14:26:00.804,2026-02-04 14:27:03.544,62740
2026-02-04 14:27:10.003,2026-02-04 14:28:11.423,61420
2026-02-04 14:28:18.003,2026-02-04 14:29:16.884,58881
2026-02-04 14:29:23.404,2026-02-04 14:30:23.614,60210
2026-02-04 14:30:30.113,2026-02-04 14:31:31.574,61461
2026-02-04 14:31:38.114,2026-02-04 14:32:39.364,61250
2026-02-04 14:32:45.904,2026-02-04 14:33:58.033,72129
2026-02-04 14:34:04.614,2026-02-04 14:35:04.844,60230
2026-02-04 14:35:11.404,2026-02-04 14:36:10.294,58890
2026-02-04 14:36:16.714,2026-02-04 14:37:16.783,60069
2026-02-04 14:37:23.314,2026-02-04 14:38:23.854,60540
2026-02-04 14:38:30.414,2026-02-04 14:39:31.974,61560
2026-02-04 14:39:38.513,2026-02-04 14:40:41.724,63211
2026-02-04 14:40:48.313,2026-02-04 14:41:49.033,60720
2026-02-04 14:41:55.613,2026-02-04 14:42:54.403,58790
2026-02-04 14:43:01.013,2026-02-04 14:44:05.313,64300
2026-02-04 14:44:11.913,2026-02-04 14:46:35.284,143371
2026-02-04 14:46:41.814,2026-02-04 14:47:51.164,69350
2026-02-04 14:47:57.714,2026-02-04 14:48:59.653,61939
2026-02-04 14:49:06.213,2026-02-04 14:50:07.653,61440
2026-02-04 14:50:14.214,2026-02-04 14:51:14.393,60179
2026-02-04 14:51:20.913,2026-02-04 14:52:22.903,61990
2026-02-04 14:52:29.413,2026-02-04 14:53:32.584,63171
2026-02-04 14:53:39.114,2026-02-04 14:54:46.763,67649
2026-02-04 14:54:53.314,2026-02-04 14:55:54.033,60719
2026-02-04 14:56:00.614,2026-01-16 22:15:33.940,-1615226674
2026-01-16 22:15:40.521,2026-01-16 22:16:52.261,71740
2026-01-16 22:16:58.820,2026-01-16 22:18:04.581,65761
2026-01-16 22:18:11.121,2026-01-16 22:19:20.721,69600
2026-01-16 22:19:27.220,2026-01-16 22:20:40.401,73181
2026-01-16 22:20:46.920,2026-01-16 22:21:52.761,65841
2026-01-16 22:21:59.321,2026-01-16 22:23:10.151,70830
2026-01-16 22:23:16.720,2026-01-16 22:24:27.552,70832
