X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:13.194,2026-02-04 13:57:13.384,190
2026-02-04 13:57:48.073,2026-02-04 13:57:48.263,190
2026-02-04 13:58:21.183,2026-02-04 13:58:21.373,190
2026-02-04 13:58:52.403,2026-02-04 13:58:52.593,190
2026-02-04 13:59:24.293,2026-02-04 13:59:24.483,190
2026-02-04 13:59:58.913,2026-02-04 13:59:59.104,191
2026-02-04 14:00:30.184,2026-02-04 14:00:30.373,189
2026-02-04 14:01:02.994,2026-02-04 14:01:03.184,190
2026-02-04 14:01:37.413,2026-02-04 14:01:37.603,190
2026-02-04 14:02:08.763,2026-02-04 14:02:08.953,190
2026-02-04 14:02:42.973,2026-02-04 14:02:43.164,191
2026-02-04 14:03:17.014,2026-02-04 14:03:17.204,190
2026-02-04 14:03:49.083,2026-02-04 14:03:49.273,190
2026-02-04 14:04:22.414,2026-02-04 14:04:22.603,189
2026-02-04 14:04:56.004,2026-02-04 14:04:56.194,190
2026-02-04 14:05:27.584,2026-02-04 14:05:27.774,190
2026-02-04 14:06:00.384,2026-02-04 14:06:00.564,180
2026-02-04 14:06:34.694,2026-02-04 14:06:34.884,190
2026-02-04 14:07:08.094,2026-02-04 14:07:08.284,190
2026-02-04 14:07:43.604,2026-02-04 14:07:43.794,190
2026-02-04 14:08:18.494,2026-02-04 14:08:18.684,190
2026-02-04 14:08:53.894,2026-02-04 14:08:54.084,190
2026-02-04 14:09:34.403,2026-02-04 14:09:34.593,190
2026-02-04 14:10:01.784,2026-02-04 14:10:01.983,199
2026-02-04 14:10:38.994,2026-02-04 14:10:39.184,190
2026-02-04 14:11:14.763,2026-02-04 14:11:14.954,191
2026-02-04 14:11:47.204,2026-02-04 14:11:47.403,199
2026-02-04 14:12:23.283,2026-02-04 14:12:23.474,191
2026-02-04 14:12:55.993,2026-02-04 14:12:56.183,190
2026-02-04 14:13:27.113,2026-02-04 14:13:27.294,181
2026-02-04 14:14:01.903,2026-02-04 14:14:02.094,191
2026-02-04 14:14:35.314,2026-02-04 14:14:35.495,181
2026-02-04 14:15:07.914,2026-02-04 14:15:08.104,190
2026-02-04 14:15:42.595,2026-02-04 14:15:42.785,190
2026-02-04 14:16:15.404,2026-02-04 14:16:15.594,190
2026-02-04 14:16:45.813,2026-02-04 14:16:46.003,190
2026-02-04 14:17:19.473,2026-02-04 14:17:19.663,190
2026-02-04 14:17:52.724,2026-02-04 14:17:52.914,190
2026-02-04 14:18:23.514,2026-02-04 14:18:23.704,190
2026-02-04 14:18:57.884,2026-02-04 14:18:58.073,189
2026-02-04 14:19:31.604,2026-02-04 14:19:31.794,190
2026-02-04 14:20:03.303,2026-02-04 14:20:03.493,190
2026-02-04 14:20:36.903,2026-02-04 14:20:37.093,190
2026-02-04 14:21:09.914,2026-02-04 14:21:10.104,190
2026-02-04 14:21:41.624,2026-02-04 14:21:41.813,189
2026-02-04 14:22:14.974,2026-02-04 14:22:15.164,190
2026-02-04 14:22:47.793,2026-02-04 14:22:47.983,190
2026-02-04 14:23:19.283,2026-02-04 14:23:19.473,190
2026-02-04 14:23:53.083,2026-02-04 14:23:53.273,190
2026-02-04 14:24:28.014,2026-02-04 14:24:28.203,189
2026-02-04 14:25:06.294,2026-02-04 14:25:06.484,190
2026-02-04 14:25:41.504,2026-02-04 14:25:41.694,190
2026-02-04 14:26:19.693,2026-02-04 14:26:19.883,190
2026-02-04 14:26:50.804,2026-02-04 14:26:50.994,190
2026-02-04 14:27:26.324,2026-02-04 14:27:26.514,190
2026-02-04 14:27:58.683,2026-02-04 14:27:58.873,190
2026-02-04 14:28:30.603,2026-02-04 14:28:30.783,180
2026-02-04 14:29:04.403,2026-02-04 14:29:04.593,190
2026-02-04 14:29:38.094,2026-02-04 14:29:38.284,190
2026-02-04 14:30:10.693,2026-02-04 14:30:10.883,190
2026-02-04 14:30:44.503,2026-02-04 14:30:44.693,190
2026-02-04 14:31:18.714,2026-02-04 14:31:18.904,190
2026-02-04 14:31:51.304,2026-02-04 14:31:51.494,190
2026-02-04 14:32:26.704,2026-02-04 14:32:26.894,190
2026-02-04 14:33:13.603,2026-02-04 14:33:13.784,181
2026-02-04 14:33:45.313,2026-02-04 14:33:45.493,180
2026-02-04 14:34:19.393,2026-02-04 14:34:19.583,190
2026-02-04 14:34:52.114,2026-02-04 14:34:52.304,190
2026-02-04 14:35:23.494,2026-02-04 14:35:23.684,190
2026-02-04 14:35:57.695,2026-02-04 14:35:57.884,189
2026-02-04 14:36:31.424,2026-02-04 14:36:31.614,190
2026-02-04 14:37:03.873,2026-02-04 14:37:04.063,190
2026-02-04 14:37:37.893,2026-02-04 14:37:38.083,190
2026-02-04 14:38:11.004,2026-02-04 14:38:11.194,190
2026-02-04 14:38:44.484,2026-02-04 14:38:44.674,190
