X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:03.203,2026-02-04 13:57:03.444,241
2026-02-04 13:57:38.104,2026-02-04 13:57:38.343,239
2026-02-04 13:58:11.203,2026-02-04 13:58:11.453,250
2026-02-04 13:58:42.403,2026-02-04 13:58:42.654,251
2026-02-04 13:59:14.403,2026-02-04 13:59:14.654,251
2026-02-04 13:59:48.904,2026-02-04 13:59:49.144,240
2026-02-04 14:00:20.304,2026-02-04 14:00:20.553,249
2026-02-04 14:00:53.004,2026-02-04 14:00:53.253,249
2026-02-04 14:01:27.404,2026-02-04 14:01:27.654,250
2026-02-04 14:01:58.904,2026-02-04 14:01:59.153,249
2026-02-04 14:02:33.003,2026-02-04 14:02:33.244,241
2026-02-04 14:03:07.003,2026-02-04 14:03:07.254,251
2026-02-04 14:03:39.204,2026-02-04 14:03:39.453,249
2026-02-04 14:04:12.403,2026-02-04 14:04:12.653,250
2026-02-04 14:04:46.004,2026-02-04 14:04:46.244,240
2026-02-04 14:05:17.703,2026-02-04 14:05:17.954,251
2026-02-04 14:05:50.404,2026-02-04 14:05:50.653,249
2026-02-04 14:06:24.703,2026-02-04 14:06:24.944,241
2026-02-04 14:06:58.103,2026-02-04 14:06:58.354,251
2026-02-04 14:07:33.503,2026-02-04 14:07:33.754,251
2026-02-04 14:08:08.503,2026-02-04 14:08:08.754,251
2026-02-04 14:08:43.903,2026-02-04 14:08:44.154,251
2026-02-04 14:09:24.503,2026-02-04 14:09:24.764,261
2026-02-04 14:09:51.703,2026-02-04 14:09:51.974,271
2026-02-04 14:10:29.004,2026-02-04 14:10:29.254,250
2026-02-04 14:11:04.803,2026-02-04 14:11:05.054,251
2026-02-04 14:11:37.204,2026-02-04 14:11:37.453,249
2026-02-04 14:12:13.304,2026-02-04 14:12:13.553,249
2026-02-04 14:12:46.003,2026-02-04 14:12:46.254,251
2026-02-04 14:13:17.004,2026-02-04 14:13:17.254,250
2026-02-04 14:13:51.904,2026-02-04 14:13:52.155,251
2026-02-04 14:14:25.303,2026-02-04 14:14:25.554,251
2026-02-04 14:14:57.903,2026-02-04 14:14:58.164,261
2026-02-04 14:15:32.604,2026-02-04 14:15:32.853,249
2026-02-04 14:16:05.403,2026-02-04 14:16:05.654,251
2026-02-04 14:16:35.803,2026-02-04 14:16:36.064,261
2026-02-04 14:17:09.503,2026-02-04 14:17:09.754,251
2026-02-04 14:17:42.703,2026-02-04 14:17:42.954,251
2026-02-04 14:18:13.503,2026-02-04 14:18:13.753,250
2026-02-04 14:18:47.903,2026-02-04 14:18:48.153,250
2026-02-04 14:19:21.604,2026-02-04 14:19:21.853,249
2026-02-04 14:19:53.404,2026-02-04 14:19:53.664,260
2026-02-04 14:20:26.903,2026-02-04 14:20:27.154,251
2026-02-04 14:20:59.903,2026-02-04 14:21:00.153,250
2026-02-04 14:21:31.604,2026-02-04 14:21:31.863,259
2026-02-04 14:22:05.004,2026-02-04 14:22:05.254,250
2026-02-04 14:22:37.803,2026-02-04 14:22:38.054,251
2026-02-04 14:23:09.303,2026-02-04 14:23:09.564,261
2026-02-04 14:23:43.103,2026-02-04 14:23:43.354,251
2026-02-04 14:24:18.003,2026-02-04 14:24:18.253,250
2026-02-04 14:24:56.203,2026-02-04 14:24:56.463,260
2026-02-04 14:25:31.503,2026-02-04 14:25:31.754,251
2026-02-04 14:26:09.604,2026-02-04 14:26:09.864,260
2026-02-04 14:26:40.704,2026-02-04 14:26:40.953,249
2026-02-04 14:27:16.304,2026-02-04 14:27:16.553,249
2026-02-04 14:27:48.703,2026-02-04 14:27:48.953,250
2026-02-04 14:28:20.604,2026-02-04 14:28:20.864,260
2026-02-04 14:28:54.403,2026-02-04 14:28:54.654,251
2026-02-04 14:29:28.104,2026-02-04 14:29:28.354,250
2026-02-04 14:30:00.703,2026-02-04 14:30:00.964,261
2026-02-04 14:30:34.503,2026-02-04 14:30:34.754,251
2026-02-04 14:31:08.713,2026-02-04 14:31:08.953,240
2026-02-04 14:31:41.313,2026-02-04 14:31:41.564,251
2026-02-04 14:32:16.704,2026-02-04 14:32:16.954,250
2026-02-04 14:33:03.813,2026-02-04 14:33:04.054,241
2026-02-04 14:33:35.404,2026-02-04 14:33:35.664,260
2026-02-04 14:34:09.414,2026-02-04 14:34:09.654,240
2026-02-04 14:34:42.114,2026-02-04 14:34:42.364,250
2026-02-04 14:35:13.513,2026-02-04 14:35:13.754,241
2026-02-04 14:35:47.713,2026-02-04 14:35:47.953,240
2026-02-04 14:36:21.314,2026-02-04 14:36:21.554,240
2026-02-04 14:36:53.913,2026-02-04 14:36:54.153,240
2026-02-04 14:37:27.914,2026-02-04 14:37:28.154,240
2026-02-04 14:38:01.013,2026-02-04 14:38:01.264,251
2026-02-04 14:38:34.514,2026-02-04 14:38:34.754,240
2026-02-04 14:39:09.213,2026-02-04 14:39:09.464,251
2026-02-04 14:39:45.613,2026-02-04 14:39:45.864,251
2026-02-04 14:40:19.014,2026-02-04 14:40:19.254,240
2026-02-04 14:40:53.213,2026-02-04 14:40:53.454,241
2026-02-04 14:41:26.314,2026-02-04 14:41:26.553,239
2026-02-04 14:41:57.513,2026-02-04 14:41:57.753,240
2026-02-04 14:42:31.914,2026-02-04 14:42:32.154,240
2026-02-04 14:43:06.314,2026-02-04 14:43:06.554,240
2026-02-04 14:43:42.513,2026-02-04 14:43:42.763,250
2026-02-04 14:45:37.313,2026-02-04 14:45:37.564,251
2026-02-04 14:46:12.514,2026-02-04 14:46:12.753,239
2026-02-04 14:46:50.014,2026-02-04 14:46:50.263,249
2026-02-04 14:47:28.413,2026-02-04 14:47:28.664,251
2026-02-04 14:48:04.214,2026-02-04 14:48:04.453,239
2026-02-04 14:48:36.913,2026-02-04 14:48:37.164,251
2026-02-04 14:49:09.614,2026-02-04 14:49:09.863,249
2026-02-04 14:49:44.913,2026-02-04 14:49:45.153,240
2026-02-04 14:50:17.714,2026-02-04 14:50:17.954,240
2026-02-04 14:50:51.814,2026-02-04 14:50:52.054,240
2026-02-04 14:51:26.114,2026-02-04 14:51:26.363,249
2026-02-04 14:52:00.114,2026-02-04 14:52:00.363,249
2026-02-04 14:52:35.013,2026-02-04 14:52:35.253,240
2026-02-04 14:53:09.714,2026-02-04 14:53:09.953,239
2026-02-04 14:53:49.613,2026-02-04 14:53:49.864,251
2026-02-04 14:54:24.014,2026-02-04 14:54:24.254,240
2026-02-04 14:54:58.813,2026-02-04 14:54:59.054,241
2026-02-04 14:55:31.313,2026-02-04 14:55:31.564,251
2026-02-04 14:56:06.014,2026-02-04 14:56:06.263,249
2026-02-04 14:56:40.913,2026-02-04 14:56:41.164,251
2026-01-16 22:14:26.721,2026-01-16 22:14:26.970,249
2026-01-16 22:15:51.120,2026-01-16 22:15:51.371,251
2026-01-16 22:16:29.521,2026-01-16 22:16:29.770,249
2026-01-16 22:17:04.721,2026-01-16 22:17:04.971,250
2026-01-16 22:17:42.021,2026-01-16 22:17:42.271,250
2026-01-16 22:18:20.020,2026-01-16 22:18:20.261,241
2026-01-16 22:18:57.820,2026-01-16 22:18:58.070,250
2026-01-16 22:19:34.720,2026-01-16 22:19:34.961,241
2026-01-16 22:20:17.621,2026-01-16 22:20:17.860,239
2026-01-16 22:20:54.221,2026-01-16 22:20:54.470,249
2026-01-16 22:21:30.021,2026-01-16 22:21:30.261,240
2026-01-16 22:22:08.421,2026-01-16 22:22:08.671,250
2026-01-16 22:22:47.421,2026-01-16 22:22:47.670,249
2026-01-16 22:23:24.620,2026-01-16 22:23:24.872,252
2026-01-16 22:24:04.920,2026-01-16 22:24:05.170,250
2026-01-16 22:24:42.321,2026-01-16 22:24:42.571,250
2026-01-16 22:25:19.621,2026-01-16 22:25:19.870,249
2026-01-16 22:25:57.321,2026-01-16 22:25:57.571,250
2026-01-16 22:26:35.020,2026-01-16 22:26:35.261,241
2026-01-16 22:27:16.320,2026-01-16 22:27:16.571,251
2026-01-16 22:27:53.020,2026-01-16 22:27:53.270,250
2026-01-16 22:28:31.221,2026-01-16 22:28:31.471,250
2026-01-16 22:29:19.621,2026-01-16 22:29:19.871,250
2026-01-16 22:29:58.221,2026-01-16 22:29:58.470,249
2026-01-16 22:30:36.320,2026-01-16 22:30:36.570,250
2026-01-16 22:31:17.620,2026-01-16 22:31:17.870,250
2026-01-16 22:31:56.220,2026-01-16 22:31:56.470,250
2026-01-16 22:32:35.220,2026-01-16 22:32:35.471,251
2026-01-16 22:33:17.121,2026-01-16 22:33:17.361,240
2026-01-16 22:33:55.921,2026-01-16 22:33:56.171,250
2026-01-16 22:34:34.221,2026-01-16 22:34:34.481,260
2026-01-16 22:35:13.721,2026-01-16 22:35:13.971,250
2026-01-16 22:35:52.520,2026-01-16 22:35:52.771,251
2026-01-16 22:36:31.821,2026-01-16 22:36:32.070,249
2026-01-16 22:37:13.020,2026-01-16 22:37:13.270,250
2026-01-16 22:37:51.720,2026-01-16 22:37:51.971,251
2026-01-16 22:38:30.321,2026-01-16 22:38:30.571,250
2026-01-16 22:39:10.220,2026-01-16 22:39:10.480,260
2026-01-16 22:39:47.820,2026-01-16 22:39:48.080,260
2026-01-16 22:40:23.121,2026-01-16 22:40:23.370,249
2026-01-16 22:41:03.921,2026-01-16 22:41:04.171,250
2026-01-16 22:41:44.621,2026-01-16 22:41:44.881,260
2026-01-16 22:42:24.821,2026-01-16 22:42:25.071,250
2026-01-16 22:43:01.721,2026-01-16 22:43:01.970,249
2026-01-16 22:43:38.020,2026-01-16 22:43:38.271,251
2026-01-16 22:44:15.821,2026-01-16 22:44:16.071,250
2026-01-16 22:45:00.321,2026-01-16 22:45:00.571,250
2026-01-16 22:45:42.221,2026-01-16 22:45:42.472,251
2026-01-16 22:46:19.421,2026-01-16 22:46:19.671,250
2026-01-16 22:47:01.320,2026-01-16 22:47:01.571,251
2026-01-16 22:47:38.020,2026-01-16 22:47:38.280,260
2026-01-16 22:48:13.220,2026-01-16 22:48:13.471,251
2026-01-16 22:48:51.121,2026-01-16 22:48:51.370,249
2026-01-16 22:49:26.520,2026-01-16 22:49:26.770,250
2026-01-16 22:50:03.520,2026-01-16 22:50:03.770,250
2026-01-16 22:50:44.321,2026-01-16 22:50:44.581,260
2026-01-16 22:51:22.821,2026-01-16 22:51:23.071,250
2026-01-16 22:52:01.221,2026-01-16 22:52:01.471,250
2026-01-16 22:52:39.221,2026-01-16 22:52:39.470,249
2026-01-16 22:53:15.720,2026-01-16 22:53:15.971,251
2026-01-16 22:53:52.121,2026-01-16 22:53:52.370,249
2026-01-16 22:54:31.521,2026-01-16 22:54:31.780,259
2026-01-16 22:55:08.621,2026-01-16 22:55:08.871,250
2026-01-16 22:55:45.120,2026-01-16 22:55:45.370,250
2026-01-16 22:56:24.521,2026-01-16 22:56:24.770,249
2026-01-19 09:54:33.509,2026-01-19 09:54:33.769,260
2026-01-19 09:54:52.708,2026-01-19 09:54:52.958,250
2026-01-19 09:55:11.709,2026-01-19 09:55:11.969,260
2026-01-19 09:55:33.307,2026-01-19 09:55:33.569,262
2026-01-19 09:55:52.108,2026-01-19 09:55:52.368,260
2026-01-19 09:56:10.908,2026-01-19 09:56:11.168,260
2026-01-19 09:56:29.808,2026-01-19 09:56:30.059,251
2026-01-19 09:56:48.709,2026-01-19 09:56:48.959,250
2026-01-19 09:57:07.609,2026-01-19 09:57:07.859,250
2026-01-19 09:57:27.809,2026-01-19 09:57:28.069,260
2026-01-19 09:57:46.609,2026-01-19 09:57:46.869,260
2026-01-19 09:58:05.508,2026-01-19 09:58:05.768,260
2026-01-19 09:58:24.408,2026-01-19 09:58:24.658,250
2026-01-19 09:58:43.407,2026-01-19 09:58:43.659,252
2026-01-19 09:59:02.408,2026-01-19 09:59:02.668,260
2026-01-19 09:59:21.207,2026-01-19 09:59:21.469,262
2026-01-19 09:59:44.108,2026-01-19 09:59:44.359,251
2026-01-19 10:00:05.708,2026-01-19 10:00:05.969,261
