X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:09.613,2026-02-04 13:57:35.514,25901
2026-02-04 13:58:15.323,2026-02-04 13:58:43.704,28381
2026-02-04 13:59:19.514,2026-02-04 13:59:45.993,26479
2026-02-04 14:00:25.824,2026-02-04 14:00:51.684,25860
2026-02-04 14:01:30.013,2026-02-04 14:01:58.803,28790
2026-02-04 14:02:35.724,2026-02-04 14:03:04.883,29159
2026-02-04 14:03:44.224,2026-02-04 14:04:10.894,26670
2026-02-04 14:04:49.413,2026-02-04 14:05:17.773,28360
2026-02-04 14:05:54.734,2026-02-04 14:06:22.104,27370
2026-02-04 14:07:01.714,2026-02-04 14:07:29.664,27950
2026-02-04 14:08:10.713,2026-02-04 14:08:40.093,29380
2026-02-04 14:09:20.704,2026-02-04 14:09:56.304,35600
2026-02-04 14:10:29.213,2026-02-04 14:11:00.684,31471
2026-02-04 14:11:41.923,2026-02-04 14:12:08.983,27060
2026-02-04 14:12:50.235,2026-02-04 14:13:18.054,27819
2026-02-04 14:13:54.214,2026-02-04 14:14:23.674,29460
2026-02-04 14:15:02.324,2026-02-04 14:15:29.864,27540
2026-02-04 14:16:09.313,2026-02-04 14:16:37.163,27850
2026-02-04 14:17:13.014,2026-02-04 14:17:41.264,28250
2026-02-04 14:18:19.823,2026-02-04 14:18:45.334,25511
2026-02-04 14:19:24.823,2026-02-04 14:19:53.163,28340
2026-02-04 14:20:30.424,2026-02-04 14:20:58.434,28010
2026-02-04 14:21:36.924,2026-02-04 14:22:03.753,26829
2026-02-04 14:22:41.824,2026-02-04 14:23:09.613,27789
2026-02-04 14:23:46.414,2026-02-04 14:24:14.823,28409
2026-02-04 14:24:55.014,2026-02-04 14:25:27.803,32789
2026-02-04 14:26:08.624,2026-02-04 14:26:41.714,33090
2026-02-04 14:27:17.824,2026-02-04 14:27:48.023,30199
2026-02-04 14:28:25.613,2026-02-04 14:28:52.403,26790
2026-02-04 14:29:31.123,2026-02-04 14:29:59.713,28590
2026-02-04 14:30:37.924,2026-02-04 14:31:06.094,28170
2026-02-04 14:31:45.924,2026-02-04 14:32:12.894,26970
2026-02-04 14:32:53.714,2026-02-04 14:33:35.214,41500
2026-02-04 14:34:12.444,2026-02-04 14:34:41.304,28860
2026-02-04 14:35:19.224,2026-02-04 14:35:45.113,25889
2026-02-04 14:36:24.533,2026-02-04 14:36:53.304,28771
2026-02-04 14:37:31.014,2026-02-04 14:37:59.803,28789
2026-02-04 14:38:38.223,2026-02-04 14:39:06.003,27780
2026-02-04 14:39:46.324,2026-02-04 14:40:17.104,30780
2026-02-04 14:40:56.033,2026-02-04 14:41:25.004,28971
2026-02-04 14:42:03.423,2026-02-04 14:42:29.154,25731
2026-02-04 14:43:08.814,2026-02-04 14:43:38.383,29569
2026-02-04 14:44:19.624,2026-02-04 14:46:09.214,109590
2026-02-04 14:46:49.524,2026-02-04 14:47:21.643,32119
2026-02-04 14:48:05.524,2026-02-04 14:48:35.734,30210
2026-02-04 14:49:14.034,2026-02-04 14:49:41.284,27250
2026-02-04 14:50:22.033,2026-02-04 14:50:49.233,27200
2026-02-04 14:51:28.623,2026-02-04 14:51:58.074,29451
2026-02-04 14:52:37.234,2026-02-04 14:53:06.844,29610
2026-02-04 14:53:46.914,2026-02-04 14:54:21.264,34350
2026-02-04 14:55:01.024,2026-02-04 14:55:30.624,29600
2026-02-04 14:56:08.333,2026-02-04 14:56:37.523,29190
2026-01-16 22:15:48.331,2026-01-16 22:16:22.630,34299
2026-01-16 22:17:06.640,2026-01-16 22:17:36.231,29591
2026-01-16 22:18:18.930,2026-01-16 22:18:52.460,33530
2026-01-16 22:19:35.030,2026-01-16 22:20:06.560,31530
2026-01-16 22:20:54.621,2026-01-16 22:21:26.020,31399
2026-01-16 22:22:07.131,2026-01-16 22:22:40.330,33199
2026-01-16 22:23:24.421,2026-01-16 22:23:56.150,31729
2026-01-16 22:24:41.831,2026-01-16 22:25:14.031,32200
2026-01-16 22:25:56.431,2026-01-16 22:26:29.200,32769
2026-01-16 22:27:12.240,2026-01-16 22:27:47.900,35660
2026-01-16 22:28:30.031,2026-01-16 22:29:03.201,33170
2026-01-16 22:29:56.641,2026-01-16 22:30:30.210,33569
2026-01-16 22:31:13.441,2026-01-16 22:31:49.100,35659
2026-01-16 22:32:33.130,2026-01-16 22:33:06.781,33651
2026-01-16 22:33:53.930,2026-01-16 22:34:27.971,34041
2026-01-16 22:35:11.430,2026-01-16 22:35:45.460,34030
2026-01-16 22:36:29.731,2026-01-16 22:37:04.271,34540
2026-01-16 22:37:49.931,2026-01-16 22:38:23.570,33639
2026-01-16 22:39:07.531,2026-01-16 22:39:41.761,34230
2026-01-16 22:40:24.841,2026-01-16 22:40:54.761,29920
2026-01-16 22:41:40.630,2026-01-16 22:42:16.460,35830
2026-01-16 22:43:01.931,2026-01-16 22:43:33.790,31859
2026-01-16 22:44:15.240,2026-01-16 22:44:47.682,32442
2026-01-16 22:45:37.321,2026-01-16 22:46:14.071,36750
2026-01-16 22:46:56.341,2026-01-16 22:47:32.930,36589
2026-01-16 22:48:15.131,2026-01-16 22:48:44.841,29710
2026-01-16 22:49:28.140,2026-01-16 22:49:58.531,30391
2026-01-16 22:50:40.731,2026-01-16 22:51:16.041,35310
2026-01-16 22:52:34.141,2026-01-16 22:52:48.721,14580
2026-01-16 22:54:27.230,2026-01-16 22:54:44.861,17631
2026-01-19 09:53:52.258,2026-01-19 09:54:06.459,14201
2026-01-19 09:54:30.058,2026-01-19 09:54:44.188,14130
2026-01-19 09:55:07.658,2026-01-19 09:55:21.409,13751
2026-01-19 09:55:45.248,2026-01-19 09:55:58.779,13531
2026-01-19 09:56:23.059,2026-01-19 09:56:36.568,13509
2026-01-19 09:57:01.849,2026-01-19 09:57:15.588,13739
