X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:06.703,2026-02-04 13:57:06.863,160
2026-02-04 13:57:41.603,2026-02-04 13:57:41.773,170
2026-02-04 13:58:14.703,2026-02-04 13:58:14.874,171
2026-02-04 13:58:45.903,2026-02-04 13:58:46.064,161
2026-02-04 13:59:17.804,2026-02-04 13:59:17.963,159
2026-02-04 13:59:52.403,2026-02-04 13:59:52.574,171
2026-02-04 14:00:23.703,2026-02-04 14:00:23.863,160
2026-02-04 14:00:56.504,2026-02-04 14:00:56.664,160
2026-02-04 14:01:30.904,2026-02-04 14:01:31.073,169
2026-02-04 14:02:02.303,2026-02-04 14:02:02.463,160
2026-02-04 14:02:36.504,2026-02-04 14:02:36.674,170
2026-02-04 14:03:10.504,2026-02-04 14:03:10.674,170
2026-02-04 14:03:42.604,2026-02-04 14:03:42.764,160
2026-02-04 14:04:15.904,2026-02-04 14:04:16.073,169
2026-02-04 14:04:49.504,2026-02-04 14:04:49.673,169
2026-02-04 14:05:21.103,2026-02-04 14:05:21.263,160
2026-02-04 14:05:53.903,2026-02-04 14:05:54.063,160
2026-02-04 14:06:28.203,2026-02-04 14:06:28.374,171
2026-02-04 14:07:01.604,2026-02-04 14:07:01.764,160
2026-02-04 14:07:37.104,2026-02-04 14:07:37.273,169
2026-02-04 14:08:12.003,2026-02-04 14:08:12.174,171
2026-02-04 14:08:47.404,2026-02-04 14:08:47.573,169
2026-02-04 14:09:28.003,2026-02-04 14:09:28.173,170
2026-02-04 14:09:55.304,2026-02-04 14:09:55.463,159
2026-02-04 14:10:32.504,2026-02-04 14:10:32.673,169
2026-02-04 14:11:08.303,2026-02-04 14:11:08.474,171
2026-02-04 14:11:40.703,2026-02-04 14:11:40.863,160
2026-02-04 14:12:16.804,2026-02-04 14:12:16.973,169
2026-02-04 14:12:49.504,2026-02-04 14:12:49.665,161
2026-02-04 14:13:20.603,2026-02-04 14:13:20.763,160
2026-02-04 14:13:55.404,2026-02-04 14:13:55.573,169
2026-02-04 14:14:28.803,2026-02-04 14:14:28.973,170
2026-02-04 14:15:01.404,2026-02-04 14:15:01.565,161
2026-02-04 14:15:36.104,2026-02-04 14:15:36.273,169
2026-02-04 14:16:08.904,2026-02-04 14:16:09.073,169
2026-02-04 14:16:39.303,2026-02-04 14:16:39.463,160
2026-02-04 14:17:13.004,2026-02-04 14:17:13.173,169
2026-02-04 14:17:46.203,2026-02-04 14:17:46.374,171
2026-02-04 14:18:17.003,2026-02-04 14:18:17.174,171
2026-02-04 14:18:51.403,2026-02-04 14:18:51.574,171
2026-02-04 14:19:25.104,2026-02-04 14:19:25.274,170
2026-02-04 14:19:56.804,2026-02-04 14:19:56.964,160
2026-02-04 14:20:30.403,2026-02-04 14:20:30.574,171
2026-02-04 14:21:03.403,2026-02-04 14:21:03.573,170
2026-02-04 14:21:35.104,2026-02-04 14:21:35.264,160
2026-02-04 14:22:08.503,2026-02-04 14:22:08.674,171
2026-02-04 14:22:41.303,2026-02-04 14:22:41.474,171
