X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:08.843,2026-02-04 13:57:09.054,211
2026-02-04 13:57:43.794,2026-02-04 13:57:44.003,209
2026-02-04 13:58:16.884,2026-02-04 13:58:17.104,220
2026-02-04 13:58:48.063,2026-02-04 13:58:48.274,211
2026-02-04 13:59:19.954,2026-02-04 13:59:20.174,220
2026-02-04 13:59:54.593,2026-02-04 13:59:54.804,211
2026-02-04 14:00:25.833,2026-02-04 14:00:26.054,221
2026-02-04 14:00:58.654,2026-02-04 14:00:58.874,220
2026-02-04 14:01:33.093,2026-02-04 14:01:33.314,221
2026-02-04 14:02:04.463,2026-02-04 14:02:04.683,220
2026-02-04 14:02:38.694,2026-02-04 14:02:38.913,219
2026-02-04 14:03:12.694,2026-02-04 14:03:12.903,209
2026-02-04 14:03:44.754,2026-02-04 14:03:44.974,220
2026-02-04 14:04:18.084,2026-02-04 14:04:18.293,209
2026-02-04 14:04:51.684,2026-02-04 14:04:51.894,210
2026-02-04 14:05:23.264,2026-02-04 14:05:23.483,219
2026-02-04 14:05:56.074,2026-02-04 14:05:56.293,219
2026-02-04 14:06:30.404,2026-02-04 14:06:30.614,210
2026-02-04 14:07:03.773,2026-02-04 14:07:03.993,220
2026-02-04 14:07:39.294,2026-02-04 14:07:39.503,209
2026-02-04 14:08:14.194,2026-02-04 14:08:14.404,210
2026-02-04 14:08:49.584,2026-02-04 14:08:49.803,219
2026-02-04 14:09:30.134,2026-02-04 14:09:30.344,210
2026-02-04 14:09:57.493,2026-02-04 14:09:57.704,211
2026-02-04 14:10:34.654,2026-02-04 14:10:34.874,220
2026-02-04 14:11:10.484,2026-02-04 14:11:10.693,209
2026-02-04 14:11:42.883,2026-02-04 14:11:43.104,221
2026-02-04 14:12:18.984,2026-02-04 14:12:19.193,209
2026-02-04 14:12:51.683,2026-02-04 14:12:51.893,210
2026-02-04 14:13:22.743,2026-02-04 14:13:22.954,211
2026-02-04 14:13:57.584,2026-02-04 14:13:57.795,211
2026-02-04 14:14:30.984,2026-02-04 14:14:31.203,219
2026-02-04 14:15:03.563,2026-02-04 14:15:03.784,221
2026-02-04 14:15:38.283,2026-02-04 14:15:38.494,211
2026-02-04 14:16:11.074,2026-02-04 14:16:11.294,220
2026-02-04 14:16:41.444,2026-02-04 14:16:41.653,209
2026-02-04 14:17:15.194,2026-02-04 14:17:15.403,209
2026-02-04 14:17:48.384,2026-02-04 14:17:48.594,210
2026-02-04 14:18:19.143,2026-02-04 14:18:19.363,220
2026-02-04 14:18:53.593,2026-02-04 14:18:53.803,210
2026-02-04 14:19:27.283,2026-02-04 14:19:27.504,221
2026-02-04 14:19:58.973,2026-02-04 14:19:59.183,210
2026-02-04 14:20:32.583,2026-02-04 14:20:32.794,211
2026-02-04 14:21:05.583,2026-02-04 14:21:05.804,221
2026-02-04 14:21:37.263,2026-02-04 14:21:37.474,211
2026-02-04 14:22:10.704,2026-02-04 14:22:10.913,209
2026-02-04 14:22:43.493,2026-02-04 14:22:43.704,211
2026-02-04 14:23:14.964,2026-02-04 14:23:15.174,210
2026-02-04 14:23:48.794,2026-02-04 14:23:49.003,209
2026-02-04 14:24:23.693,2026-02-04 14:24:23.903,210
2026-02-04 14:25:01.944,2026-02-04 14:25:02.164,220
2026-02-04 14:25:37.193,2026-02-04 14:25:37.403,210
2026-02-04 14:26:15.363,2026-02-04 14:26:15.574,211
2026-02-04 14:26:46.443,2026-02-04 14:26:46.664,221
2026-02-04 14:27:22.004,2026-02-04 14:27:22.213,209
2026-02-04 14:27:54.374,2026-02-04 14:27:54.593,219
2026-02-04 14:28:26.264,2026-02-04 14:28:26.483,219
2026-02-04 14:29:00.093,2026-02-04 14:29:00.303,210
2026-02-04 14:29:33.794,2026-02-04 14:29:34.004,210
2026-02-04 14:30:06.383,2026-02-04 14:30:06.594,211
2026-02-04 14:30:40.193,2026-02-04 14:30:40.404,211
2026-02-04 14:31:14.394,2026-02-04 14:31:14.613,219
2026-02-04 14:31:46.993,2026-02-04 14:31:47.203,210
2026-02-04 14:32:22.394,2026-02-04 14:32:22.613,219
2026-02-04 14:33:09.344,2026-02-04 14:33:09.553,209
2026-02-04 14:33:40.984,2026-02-04 14:33:41.203,219
2026-02-04 14:34:15.103,2026-02-04 14:34:15.314,211
2026-02-04 14:34:47.773,2026-02-04 14:34:47.994,221
2026-02-04 14:35:19.154,2026-02-04 14:35:19.373,219
2026-02-04 14:35:53.404,2026-02-04 14:35:53.624,220
2026-02-04 14:36:27.003,2026-02-04 14:36:27.225,222
2026-02-04 14:36:59.574,2026-02-04 14:36:59.794,220
2026-02-04 14:37:33.594,2026-02-04 14:37:33.814,220
2026-02-04 14:38:06.684,2026-02-04 14:38:06.904,220
2026-02-04 14:38:40.174,2026-02-04 14:38:40.394,220
2026-02-04 14:39:14.894,2026-02-04 14:39:15.103,209
2026-02-04 14:39:51.294,2026-02-04 14:39:51.503,209
2026-02-04 14:40:24.703,2026-02-04 14:40:24.913,210
2026-02-04 14:40:58.914,2026-02-04 14:40:59.133,219
2026-02-04 14:41:31.983,2026-02-04 14:41:32.203,220
2026-02-04 14:42:03.153,2026-02-04 14:42:03.374,221
2026-02-04 14:42:37.594,2026-02-04 14:42:37.803,209
2026-02-04 14:43:11.993,2026-02-04 14:43:12.204,211
2026-02-04 14:43:48.164,2026-02-04 14:43:48.374,210
2026-02-04 14:45:42.973,2026-02-04 14:45:43.183,210
2026-02-04 14:46:18.204,2026-02-04 14:46:18.413,209
2026-02-04 14:46:55.644,2026-02-04 14:46:55.863,219
2026-02-04 14:47:34.174,2026-02-04 14:47:34.384,210
2026-02-04 14:48:09.893,2026-02-04 14:48:10.104,211
2026-02-04 14:48:42.573,2026-02-04 14:48:42.794,221
2026-02-04 14:49:15.274,2026-02-04 14:49:15.484,210
2026-02-04 14:49:50.603,2026-02-04 14:49:50.814,211
2026-02-04 14:50:23.383,2026-02-04 14:50:23.604,221
2026-02-04 14:50:57.493,2026-02-04 14:50:57.713,220
2026-02-04 14:51:31.793,2026-02-04 14:51:32.004,211
2026-02-04 14:52:05.803,2026-02-04 14:52:06.013,210
2026-02-04 14:52:40.703,2026-02-04 14:52:40.914,211
2026-02-04 14:53:15.394,2026-02-04 14:53:15.603,209
2026-02-04 14:53:55.174,2026-02-04 14:53:55.394,220
2026-02-04 14:54:29.713,2026-02-04 14:54:29.923,210
