X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:56:57.934,2026-02-04 13:56:58.124,190
2026-02-04 13:57:28.734,2026-02-04 13:57:28.913,179
2026-02-04 13:58:04.023,2026-02-04 13:58:04.214,191
2026-02-04 13:58:36.824,2026-02-04 13:58:37.003,179
2026-02-04 13:59:08.343,2026-02-04 13:59:08.534,191
2026-02-04 13:59:39.933,2026-02-04 13:59:40.123,190
2026-02-04 14:00:14.363,2026-02-04 14:00:14.553,190
2026-02-04 14:00:46.064,2026-02-04 14:00:46.253,189
2026-02-04 14:01:18.553,2026-02-04 14:01:18.743,190
2026-02-04 14:01:52.964,2026-02-04 14:01:53.143,179
2026-02-04 14:02:24.723,2026-02-04 14:02:24.904,181
2026-02-04 14:03:05.824,2026-02-04 14:03:06.014,190
2026-02-04 14:03:32.414,2026-02-04 14:03:32.593,179
2026-02-04 14:04:04.604,2026-02-04 14:04:04.794,190
2026-02-04 14:04:39.334,2026-02-04 14:04:39.514,180
2026-02-04 14:05:11.403,2026-02-04 14:05:11.583,180
2026-02-04 14:05:43.144,2026-02-04 14:05:43.324,180
2026-02-04 14:06:15.933,2026-02-04 14:06:16.114,181
2026-02-04 14:06:50.223,2026-02-04 14:06:50.413,190
2026-02-04 14:07:23.794,2026-02-04 14:07:23.984,190
2026-02-04 14:07:59.214,2026-02-04 14:07:59.394,180
2026-02-04 14:08:33.984,2026-02-04 14:08:34.174,190
2026-02-04 14:09:09.293,2026-02-04 14:09:09.483,190
2026-02-04 14:09:53.404,2026-02-04 14:09:53.594,190
2026-02-04 14:10:17.794,2026-02-04 14:10:17.973,179
2026-02-04 14:10:54.523,2026-02-04 14:10:54.704,181
2026-02-04 14:11:30.414,2026-02-04 14:11:30.604,190
2026-02-04 14:12:02.714,2026-02-04 14:12:02.904,190
2026-02-04 14:12:38.873,2026-02-04 14:12:39.063,190
2026-02-04 14:13:16.903,2026-02-04 14:13:17.085,182
