X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:57:11.803,2026-02-04 13:57:11.973,170
2026-02-04 13:57:46.704,2026-02-04 13:57:46.873,169
2026-02-04 13:58:19.804,2026-02-04 13:58:19.964,160
2026-02-04 13:58:51.004,2026-02-04 13:58:51.173,169
2026-02-04 13:59:22.904,2026-02-04 13:59:23.073,169
2026-02-04 13:59:57.503,2026-02-04 13:59:57.674,171
2026-02-04 14:00:28.804,2026-02-04 14:00:28.974,170
2026-02-04 14:01:01.603,2026-02-04 14:01:01.773,170
2026-02-04 14:01:36.003,2026-02-04 14:01:36.174,171
2026-02-04 14:02:07.404,2026-02-04 14:02:07.573,169
2026-02-04 14:02:41.603,2026-02-04 14:02:41.774,171
2026-02-04 14:03:15.613,2026-02-04 14:03:15.773,160
2026-02-04 14:03:47.704,2026-02-04 14:03:47.864,160
2026-02-04 14:04:21.004,2026-02-04 14:04:21.173,169
2026-02-04 14:04:54.604,2026-02-04 14:04:54.774,170
2026-02-04 14:05:26.213,2026-02-04 14:05:26.373,160
2026-02-04 14:05:59.004,2026-02-04 14:05:59.174,170
2026-02-04 14:06:33.304,2026-02-04 14:06:33.473,169
2026-02-04 14:07:06.714,2026-02-04 14:07:06.874,160
2026-02-04 14:07:42.204,2026-02-04 14:07:42.373,169
2026-02-04 14:08:17.113,2026-02-04 14:08:17.274,161
2026-02-04 14:08:52.513,2026-02-04 14:08:52.673,160
2026-02-04 14:09:33.014,2026-02-04 14:09:33.173,159
2026-02-04 14:10:00.414,2026-02-04 14:10:00.574,160
2026-02-04 14:10:37.614,2026-02-04 14:10:37.774,160
2026-02-04 14:11:13.414,2026-02-04 14:11:13.573,159
2026-02-04 14:11:45.814,2026-02-04 14:11:45.974,160
2026-02-04 14:12:21.913,2026-02-04 14:12:22.074,161
2026-02-04 14:12:54.613,2026-02-04 14:12:54.773,160
2026-02-04 14:13:25.713,2026-02-04 14:13:25.873,160
2026-02-04 14:14:00.513,2026-02-04 14:14:00.673,160
2026-02-04 14:14:33.913,2026-02-04 14:14:34.073,160
2026-02-04 14:15:06.513,2026-02-04 14:15:06.674,161
2026-02-04 14:15:41.213,2026-02-04 14:15:41.374,161
2026-02-04 14:16:14.013,2026-02-04 14:16:14.173,160
2026-02-04 14:16:44.413,2026-02-04 14:16:44.574,161
2026-02-04 14:17:18.113,2026-02-04 14:17:18.273,160
2026-02-04 14:17:51.314,2026-02-04 14:17:51.474,160
2026-02-04 14:18:22.113,2026-02-04 14:18:22.273,160
2026-02-04 14:18:56.514,2026-02-04 14:18:56.673,159
2026-02-04 14:19:30.213,2026-02-04 14:19:30.373,160
2026-02-04 14:20:01.913,2026-02-04 14:20:02.074,161
2026-02-04 14:20:35.513,2026-02-04 14:20:35.673,160
2026-02-04 14:21:08.514,2026-02-04 14:21:08.674,160
2026-02-04 14:21:40.214,2026-02-04 14:21:40.373,159
2026-02-04 14:22:13.613,2026-02-04 14:22:13.774,161
2026-02-04 14:22:46.414,2026-02-04 14:22:46.574,160
2026-02-04 14:23:17.914,2026-02-04 14:23:18.074,160
2026-02-04 14:23:51.714,2026-02-04 14:23:51.873,159
2026-02-04 14:24:26.614,2026-02-04 14:24:26.774,160
2026-02-04 14:25:04.913,2026-02-04 14:25:05.074,161
2026-02-04 14:25:40.114,2026-02-04 14:25:40.274,160
2026-02-04 14:26:18.313,2026-02-04 14:26:18.473,160
2026-02-04 14:26:49.414,2026-02-04 14:26:49.583,169
2026-02-04 14:27:24.914,2026-02-04 14:27:25.083,169
2026-02-04 14:27:57.314,2026-02-04 14:27:57.474,160
2026-02-04 14:28:29.213,2026-02-04 14:28:29.373,160
2026-02-04 14:29:03.014,2026-02-04 14:29:03.174,160
2026-02-04 14:29:36.714,2026-02-04 14:29:36.874,160
2026-02-04 14:30:09.314,2026-02-04 14:30:09.473,159
2026-02-04 14:30:43.114,2026-02-04 14:30:43.274,160
2026-02-04 14:31:17.313,2026-02-04 14:31:17.483,170
2026-02-04 14:31:49.913,2026-02-04 14:31:50.074,161
2026-02-04 14:32:25.314,2026-02-04 14:32:25.474,160
2026-02-04 14:33:12.215,2026-02-04 14:33:12.374,159
2026-02-04 14:33:43.913,2026-02-04 14:33:44.073,160
2026-02-04 14:34:18.013,2026-02-04 14:34:18.184,171
2026-02-04 14:34:50.714,2026-02-04 14:34:50.875,161
2026-02-04 14:35:22.114,2026-02-04 14:35:22.284,170
2026-02-04 14:35:56.314,2026-02-04 14:35:56.483,169
2026-02-04 14:36:30.014,2026-02-04 14:36:30.174,160
2026-02-04 14:37:02.514,2026-02-04 14:37:02.675,161
2026-02-04 14:37:36.514,2026-02-04 14:37:36.674,160
2026-02-04 14:38:09.613,2026-02-04 14:38:09.784,171
2026-02-04 14:38:43.113,2026-02-04 14:38:43.274,161
2026-02-04 14:39:17.814,2026-02-04 14:39:17.974,160
2026-02-04 14:39:54.214,2026-02-04 14:39:54.374,160
2026-02-04 14:40:27.613,2026-02-04 14:40:27.784,171
2026-02-04 14:41:01.913,2026-02-04 14:41:02.084,171
2026-02-04 14:41:34.913,2026-02-04 14:41:35.073,160
2026-02-04 14:42:06.113,2026-02-04 14:42:06.284,171
2026-02-04 14:42:40.514,2026-02-04 14:42:40.683,169
2026-02-04 14:43:14.913,2026-02-04 14:43:15.084,171
2026-02-04 14:43:51.114,2026-02-04 14:43:51.274,160
2026-02-04 14:45:45.913,2026-02-04 14:45:46.083,170
2026-02-04 14:46:21.114,2026-02-04 14:46:21.283,169
2026-02-04 14:46:58.613,2026-02-04 14:46:58.784,171
2026-02-04 14:47:37.114,2026-02-04 14:47:37.273,159
2026-02-04 14:48:12.813,2026-02-04 14:48:12.983,170
2026-02-04 14:48:45.514,2026-02-04 14:48:45.683,169
2026-02-04 14:49:18.214,2026-02-04 14:49:18.374,160
2026-02-04 14:49:53.513,2026-02-04 14:49:53.684,171
2026-02-04 14:50:26.314,2026-02-04 14:50:26.483,169
2026-02-04 14:51:00.413,2026-02-04 14:51:00.584,171
2026-02-04 14:51:34.713,2026-02-04 14:51:34.883,170
2026-02-04 14:52:08.714,2026-02-04 14:52:08.874,160
2026-02-04 14:52:43.614,2026-02-04 14:52:43.783,169
2026-02-04 14:53:18.313,2026-02-04 14:53:18.484,171
2026-02-04 14:53:58.113,2026-02-04 14:53:58.284,171
2026-02-04 14:54:32.624,2026-02-04 14:54:32.784,160
2026-02-04 14:55:07.523,2026-02-04 14:55:07.684,161
2026-02-04 14:55:39.923,2026-02-04 14:55:40.083,160
2026-02-04 14:56:14.623,2026-02-04 14:56:14.784,161
2026-02-04 14:56:49.514,2026-02-04 14:56:49.683,169
2026-01-16 22:14:35.320,2026-01-16 22:14:35.491,171
2026-01-16 22:15:59.821,2026-01-16 22:15:59.980,159
2026-01-16 22:16:38.121,2026-01-16 22:16:38.290,169
2026-01-16 22:17:13.320,2026-01-16 22:17:13.491,171
2026-01-16 22:17:50.621,2026-01-16 22:17:50.780,159
2026-01-16 22:18:28.520,2026-01-16 22:18:28.681,161
2026-01-16 22:19:06.420,2026-01-16 22:19:06.590,170
2026-01-16 22:19:43.321,2026-01-16 22:19:43.481,160
2026-01-16 22:20:26.120,2026-01-16 22:20:26.291,171
2026-01-16 22:21:02.821,2026-01-16 22:21:02.981,160
2026-01-16 22:21:38.621,2026-01-16 22:21:38.791,170
2026-01-16 22:22:17.020,2026-01-16 22:22:17.181,161
2026-01-16 22:22:56.021,2026-01-16 22:22:56.190,169
2026-01-16 22:23:33.222,2026-01-16 22:23:33.390,168
2026-01-16 22:24:13.420,2026-01-16 22:24:13.590,170
2026-01-16 22:24:50.921,2026-01-16 22:24:51.081,160
2026-01-16 22:25:28.220,2026-01-16 22:25:28.391,171
2026-01-16 22:26:05.921,2026-01-16 22:26:06.081,160
2026-01-16 22:26:43.621,2026-01-16 22:26:43.781,160
2026-01-16 22:27:24.821,2026-01-16 22:27:24.990,169
2026-01-16 22:28:01.520,2026-01-16 22:28:01.690,170
2026-01-16 22:28:39.921,2026-01-16 22:28:40.090,169
2026-01-16 22:29:28.121,2026-01-16 22:29:28.290,169
2026-01-16 22:30:06.821,2026-01-16 22:30:06.990,169
2026-01-16 22:30:44.921,2026-01-16 22:30:45.090,169
2026-01-16 22:31:26.121,2026-01-16 22:31:26.290,169
2026-01-16 22:32:04.830,2026-01-16 22:32:04.990,160
2026-01-16 22:32:43.830,2026-01-16 22:32:43.991,161
2026-01-16 22:33:25.631,2026-01-16 22:33:25.790,159
2026-01-16 22:34:04.521,2026-01-16 22:34:04.690,169
2026-01-16 22:34:42.821,2026-01-16 22:34:42.991,170
2026-01-16 22:35:22.231,2026-01-16 22:35:22.391,160
2026-01-16 22:36:01.231,2026-01-16 22:36:01.391,160
2026-01-16 22:36:40.421,2026-01-16 22:36:40.591,170
2026-01-16 22:37:21.521,2026-01-16 22:37:21.690,169
2026-01-16 22:38:00.321,2026-01-16 22:38:00.490,169
2026-01-16 22:38:39.031,2026-01-16 22:38:39.191,160
2026-01-16 22:39:18.830,2026-01-16 22:39:18.990,160
2026-01-16 22:39:56.430,2026-01-16 22:39:56.590,160
2026-01-16 22:40:31.730,2026-01-16 22:40:31.890,160
2026-01-16 22:41:12.430,2026-01-16 22:41:12.590,160
2026-01-16 22:41:53.131,2026-01-16 22:41:53.291,160
2026-01-16 22:42:33.331,2026-01-16 22:42:33.491,160
2026-01-16 22:43:10.331,2026-01-16 22:43:10.491,160
2026-01-16 22:43:46.631,2026-01-16 22:43:46.791,160
2026-01-16 22:44:24.431,2026-01-16 22:44:24.591,160
2026-01-16 22:45:08.830,2026-01-16 22:45:08.991,161
2026-01-16 22:45:50.930,2026-01-16 22:45:51.091,161
2026-01-16 22:46:28.031,2026-01-16 22:46:28.191,160
2026-01-16 22:47:09.831,2026-01-16 22:47:09.990,159
2026-01-16 22:47:46.631,2026-01-16 22:47:46.791,160
2026-01-16 22:48:21.831,2026-01-16 22:48:21.991,160
2026-01-16 22:48:59.730,2026-01-16 22:48:59.891,161
2026-01-16 22:49:35.130,2026-01-16 22:49:35.290,160
2026-01-16 22:50:12.131,2026-01-16 22:50:12.291,160
2026-01-16 22:50:52.931,2026-01-16 22:50:53.090,159
2026-01-16 22:51:31.431,2026-01-16 22:51:31.591,160
2026-01-16 22:52:09.731,2026-01-16 22:52:09.891,160
2026-01-16 22:52:47.831,2026-01-16 22:52:47.991,160
2026-01-16 22:53:24.331,2026-01-16 22:53:24.491,160
2026-01-16 22:54:00.731,2026-01-16 22:54:00.891,160
2026-01-16 22:54:40.131,2026-01-16 22:54:40.291,160
2026-01-16 22:55:17.130,2026-01-16 22:55:17.301,171
2026-01-16 22:55:53.731,2026-01-16 22:55:53.891,160
2026-01-16 22:56:33.131,2026-01-16 22:56:33.291,160
2026-01-19 09:54:42.518,2026-01-19 09:54:42.688,170
2026-01-19 09:55:01.719,2026-01-19 09:55:01.888,169
2026-01-19 09:55:20.709,2026-01-19 09:55:20.878,169
2026-01-19 09:55:42.217,2026-01-19 09:55:42.378,161
2026-01-19 09:56:01.009,2026-01-19 09:56:01.178,169
2026-01-19 09:56:19.818,2026-01-19 09:56:19.979,161
2026-01-19 09:56:38.718,2026-01-19 09:56:38.878,160
2026-01-19 09:56:57.619,2026-01-19 09:56:57.779,160
2026-01-19 09:57:16.618,2026-01-19 09:57:16.778,160
2026-01-19 09:57:36.719,2026-01-19 09:57:36.878,159
2026-01-19 09:57:55.519,2026-01-19 09:57:55.678,159
