X_TIME,Y_TIME,DURATION_MS
2026-02-04 13:56:59.594,2026-02-04 13:56:59.834,240
2026-02-04 13:57:30.303,2026-02-04 13:57:30.553,250
2026-02-04 13:58:05.194,2026-02-04 13:58:05.434,240
2026-02-04 13:58:38.303,2026-02-04 13:58:38.543,240
2026-02-04 13:59:09.404,2026-02-04 13:59:09.643,239
2026-02-04 13:59:41.294,2026-02-04 13:59:41.534,240
2026-02-04 14:00:15.794,2026-02-04 14:00:16.043,249
2026-02-04 14:00:47.193,2026-02-04 14:00:47.434,241
2026-02-04 14:01:19.994,2026-02-04 14:01:20.244,250
2026-02-04 14:01:54.193,2026-02-04 14:01:54.433,240
2026-02-04 14:02:25.603,2026-02-04 14:02:25.843,240
2026-02-04 14:03:00.193,2026-02-04 14:03:00.434,241
2026-02-04 14:03:34.104,2026-02-04 14:03:34.344,240
2026-02-04 14:04:06.204,2026-02-04 14:04:06.444,240
2026-02-04 14:04:39.503,2026-02-04 14:04:39.744,241
2026-02-04 14:05:13.094,2026-02-04 14:05:13.343,249
2026-02-04 14:05:44.593,2026-02-04 14:05:44.844,251
2026-02-04 14:06:17.494,2026-02-04 14:06:17.743,249
2026-02-04 14:06:51.694,2026-02-04 14:06:51.934,240
2026-02-04 14:07:24.994,2026-02-04 14:07:25.234,240
2026-02-04 14:08:00.613,2026-02-04 14:08:00.854,241
2026-02-04 14:08:35.404,2026-02-04 14:08:35.643,239
2026-02-04 14:09:10.604,2026-02-04 14:09:10.843,239
2026-02-04 14:09:51.503,2026-02-04 14:09:51.754,251
2026-02-04 14:10:19.104,2026-02-04 14:10:19.344,240
2026-02-04 14:10:55.994,2026-02-04 14:10:56.244,250
2026-02-04 14:11:31.904,2026-02-04 14:11:32.144,240
2026-02-04 14:12:04.403,2026-02-04 14:12:04.643,240
2026-02-04 14:12:40.304,2026-02-04 14:12:40.544,240
2026-02-04 14:13:13.103,2026-02-04 14:13:13.354,251
2026-02-04 14:13:44.115,2026-02-04 14:13:44.363,248
2026-02-04 14:14:18.703,2026-02-04 14:14:18.943,240
2026-02-04 14:14:52.324,2026-02-04 14:14:52.564,240
2026-02-04 14:15:24.804,2026-02-04 14:15:25.053,249
2026-02-04 14:15:59.295,2026-02-04 14:15:59.543,248
2026-02-04 14:16:32.603,2026-02-04 14:16:32.853,250
2026-02-04 14:17:02.904,2026-02-04 14:17:03.144,240
2026-02-04 14:17:36.613,2026-02-04 14:17:36.853,240
2026-02-04 14:18:09.793,2026-02-04 14:18:10.034,241
2026-02-04 14:18:40.604,2026-02-04 14:18:40.853,249
2026-02-04 14:19:14.803,2026-02-04 14:19:15.044,241
2026-02-04 14:19:48.604,2026-02-04 14:19:48.844,240
2026-02-04 14:20:20.303,2026-02-04 14:20:20.543,240
2026-02-04 14:20:53.804,2026-02-04 14:20:54.044,240
2026-02-04 14:21:26.904,2026-02-04 14:21:27.153,249
2026-02-04 14:21:58.503,2026-02-04 14:21:58.743,240
2026-02-04 14:22:31.803,2026-02-04 14:22:32.044,241
2026-02-04 14:23:05.004,2026-02-04 14:23:05.244,240
2026-02-04 14:23:36.394,2026-02-04 14:23:36.643,249
2026-02-04 14:24:10.193,2026-02-04 14:24:10.443,250
2026-02-04 14:24:45.004,2026-02-04 14:24:45.253,249
2026-02-04 14:25:23.194,2026-02-04 14:25:23.434,240
2026-02-04 14:25:58.503,2026-02-04 14:25:58.744,241
2026-02-04 14:26:36.804,2026-02-04 14:26:37.053,249
2026-02-04 14:27:07.803,2026-02-04 14:27:08.043,240
2026-02-04 14:27:43.203,2026-02-04 14:27:43.454,251
2026-02-04 14:28:15.703,2026-02-04 14:28:15.944,241
2026-02-04 14:28:47.514,2026-02-04 14:28:47.754,240
2026-02-04 14:29:21.103,2026-02-04 14:29:21.354,251
2026-02-04 14:29:55.204,2026-02-04 14:29:55.444,240
